Country Name,Region,ISO,Indicator name,Year,Value,data_country,data_year,higher_is_better,Indicator
Egypt,Arab States,EGY,Male mobile phone ownership as a % of total male population,2019.0,99.84035045,,,True,% of population covered by internet connectivity
Jordan,Arab States,JOR,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Kuwait,Arab States,KWT,Male mobile phone ownership as a % of total male population,2019.0,99.21770891,,,True,% of population covered by internet connectivity
Lebanon,Arab States,LBN,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Libya,Arab States,LBY,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Mauritania,Arab States,MRT,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Morocco,Arab States,MAR,Male mobile phone ownership as a % of total male population,2019.0,94.53632949,,,True,% of population covered by internet connectivity
Oman,Arab States,OMN,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Palestine,Arab States,WBG,Male mobile phone ownership as a % of total male population,2019.0,79.21776348,,,True,% of population covered by internet connectivity
Qatar,Arab States,QAT,Male mobile phone ownership as a % of total male population,2019.0,99.69275559,,,True,% of population covered by internet connectivity
Saudi Arabia,Arab States,SAU,Male mobile phone ownership as a % of total male population,2019.0,97.89442604,,,True,% of population covered by internet connectivity
Somalia,Arab States,SOM,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Sudan,Arab States,SDN,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Syrian Arab Republic,Arab States,SYR,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Tunisia,Arab States,TUN,Male mobile phone ownership as a % of total male population,2019.0,83.43922575,,,True,% of population covered by internet connectivity
United Arab Emirates,Arab States,ARE,Male mobile phone ownership as a % of total male population,2019.0,99.79999997,,,True,% of population covered by internet connectivity
Yemen,Arab States,YEM,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Afghanistan,Asia & Pacific,AFG,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Australia,Asia & Pacific,AUS,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Bangladesh,Asia & Pacific,BGD,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Bhutan,Asia & Pacific,BTN,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Brunei Darussalam,Asia & Pacific,BRN,Male mobile phone ownership as a % of total male population,2019.0,90.86686257,,,True,% of population covered by internet connectivity
Cambodia,Asia & Pacific,KHM,Male mobile phone ownership as a % of total male population,2019.0,93.60688826,,,True,% of population covered by internet connectivity
China,Asia & Pacific,CHN,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Dem. People's Rep. of Korea,Asia & Pacific,PRK,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Fiji,Asia & Pacific,FJI,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
"Hong Kong, China",Asia & Pacific,HKG,Male mobile phone ownership as a % of total male population,2019.0,97.67922943,,,True,% of population covered by internet connectivity
India,Asia & Pacific,IND,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Indonesia,Asia & Pacific,IDN,Male mobile phone ownership as a % of total male population,2019.0,68.67603171,,,True,% of population covered by internet connectivity
Iran (Islamic Republic of),Asia & Pacific,IRN,Male mobile phone ownership as a % of total male population,2019.0,81.70308723,,,True,% of population covered by internet connectivity
Japan,Asia & Pacific,JPN,Male mobile phone ownership as a % of total male population,2019.0,93.05469343,,,True,% of population covered by internet connectivity
Kiribati,Asia & Pacific,KIR,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Korea (Rep. of),Asia & Pacific,KOR,Male mobile phone ownership as a % of total male population,2019.0,96.94925802,,,True,% of population covered by internet connectivity
Lao P.D.R.,Asia & Pacific,LAO,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
"Macao, China",Asia & Pacific,MAC,Male mobile phone ownership as a % of total male population,2019.0,89.06407246,,,True,% of population covered by internet connectivity
Malaysia,Asia & Pacific,MYS,Male mobile phone ownership as a % of total male population,2019.0,96.78238837,,,True,% of population covered by internet connectivity
Maldives,Asia & Pacific,MDV,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Marshall Islands,Asia & Pacific,MHL,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Micronesia,Asia & Pacific,FSM,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Mongolia,Asia & Pacific,MNG,Male mobile phone ownership as a % of total male population,2019.0,93.56199178,,,True,% of population covered by internet connectivity
Myanmar,Asia & Pacific,MMR,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Nauru,Asia & Pacific,NRU,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Nepal (Republic of),Asia & Pacific,NPL,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
New Zealand,Asia & Pacific,NZL,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Pakistan,Asia & Pacific,PAK,Male mobile phone ownership as a % of total male population,2019.0,64.83204012,,,True,% of population covered by internet connectivity
Papua New Guinea,Asia & Pacific,PNG,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Philippines,Asia & Pacific,PHL,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Samoa,Asia & Pacific,WSM,Male mobile phone ownership as a % of total male population,2019.0,,,,True,% of population covered by internet connectivity
Singapore,Asia & Pacific,SGP,Male mobile phone ownership as a % of total male population,2019.0,88.56628057,,,True,% of population covered by internet connectivity
